,sentence_id,tokens,labels,ner_tags
41005,41005,"['TERIMA', 'KASIH', 'SILA', 'DATANG', 'LAGI']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41006,41006,"['**', 'PLEASE', 'KEEP', 'THIS', 'RECEIPT', 'FOR', 'PROVE', 'OF']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
41007,41007,"['PURCHASE', 'DATE', 'FOR', 'I.T', 'PRODUCT', 'WARRANTY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41008,41008,"['PURPOSE', '**']","['O', 'O']","[0, 0]"
41009,41009,"['FOLLOW', 'US', 'IN', 'FACEBOOK', ':', 'SANYU.STATIONERY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41010,41010,"['TEL:', '+603-3362', '4137']","['O', 'O', 'O']","[0, 0, 0]"
41011,41011,"['GST', 'ID', 'NO:', '001531760640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41012,41012,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
41013,41013,"['OWNED', 'BY', ':']","['O', 'O', 'O']","[0, 0, 0]"
41014,41014,"['SANYU', 'SUPPLY', 'SDN', 'BHD', '(1135772-K)']","['I-company', 'O', 'O', 'O', 'O']","[2, 0, 0, 0, 0]"
41015,41015,"['SANYU', 'STATIONERY', 'SHOP']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
41016,41016,"['CASH', 'SALES', 'COUNTER']","['O', 'O', 'O']","[0, 0, 0]"
41017,41017,"['1.', '2012-0029']","['O', 'O']","[0, 0]"
41018,41018,"['RESTAURANT', 'ORDER', 'CHIT', 'NCR']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41019,41019,"['3.5""X6""']",['O'],[0]
41020,41020,"['3', 'X', '2.9000']","['O', 'I-address', 'O']","[0, 4, 0]"
41021,41021,['8.70'],['B-total'],[7]
41022,41022,['SR'],['O'],[0]
41023,41023,"['TOTAL', 'SALES', 'INCLUSIVE', 'GST', '@6%']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41024,41024,['8.70'],['O'],[0]
41025,41025,['DISCOUNT'],['O'],[0]
41026,41026,"['NO.', '31G&33G,', 'JALAN', 'INDAH', 'X', ',U13/X']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
41027,41027,['0.00'],['O'],[0]
41028,41028,['TOTAL'],['O'],[0]
41029,41029,['8.70'],['O'],[0]
41030,41030,"['ROUND', 'ADJ']","['O', 'O']","[0, 0]"
41031,41031,['0.00'],['O'],[0]
41032,41032,"['FINAL', 'TOTAL']","['O', 'O']","[0, 0]"
41033,41033,['8.70'],['O'],[0]
41034,41034,['CASH'],['O'],[0]
41035,41035,['10.00'],['O'],[0]
41036,41036,['CHANGE'],['O'],[0]
41037,41037,"['40170', 'ALAM']","['I-address', 'I-address']","[4, 4]"
41038,41038,['1.30'],['O'],[0]
41039,41039,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
41040,41040,['AMOUNT(RM)'],['O'],[0]
41041,41041,['TAX(RM)'],['O'],[0]
41042,41042,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
41043,41043,['8.21'],['O'],[0]
41044,41044,['0.49'],['O'],[0]
41045,41045,"['INV', 'NO:']","['O', 'O']","[0, 0]"
41046,41046,"['DATE', ':']","['O', 'O']","[0, 0]"
41047,41047,['16/12/2017'],['B-date'],[5]
41048,41048,"['MOBILE', '/WHATSAPPS', ':', '+6012-918', '7937']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41049,41049,"['TOTAL', 'QTY:']","['O', 'O']","[0, 0]"
41050,41050,['3'],['O'],[0]
41051,41051,"['PRINT', 'TIME:']","['O', 'O']","[0, 0]"
41052,41052,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE', '&', 'REFUNDABLE']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
41053,41053,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41054,41054,"['PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O']","[0, 0, 0]"
41055,41055,"['TERIMA', 'KASIH', 'SILA', 'DATANG', 'LAGI']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41056,41056,"['**', 'PLEASE', 'KEEP', 'THIS', 'RECEIPT', 'FOR', 'PROVE', 'OF']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
41057,41057,"['PURCHASE', 'DATE', 'FOR', 'I.T', 'PRODUCT', 'WARRANTY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41058,41058,"['PURPOSE', '**']","['O', 'O']","[0, 0]"
41059,41059,"['TEL:', '+603-3362', '4137']","['O', 'O', 'O']","[0, 0, 0]"
41060,41060,"['FOLLOW', 'US', 'IN', 'FACEBOOK', ':', 'SANYU.STATIONERY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41061,41061,['CS-SA-0130915'],['O'],[0]
41062,41062,"['SATURDAY,', '16', 'DECEMBER,', '2017', '6:26:53', 'PM']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41063,41063,"['GST', 'ID', 'NO:', '001531760640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41064,41064,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
41065,41065,"['OWNED', 'BY', ':']","['O', 'O', 'O']","[0, 0, 0]"
41066,41066,"['SANYU', 'SUPPLY', 'SDN', 'BHD', '(1135772-K)']","['I-company', 'O', 'O', 'O', 'O']","[2, 0, 0, 0, 0]"
41067,41067,"['SANYU', 'STATIONERY', 'SHOP']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
41068,41068,"['CASH', 'SALES', 'COUNTER']","['O', 'O', 'O']","[0, 0, 0]"
41069,41069,"['1.', '2000-0240']","['O', 'O']","[0, 0]"
41070,41070,"['CAMPAP', 'CR', '36364', 'A4', '10S']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41071,41071,"['BRIEF', 'CARD', '(CAMPAP', 'ARTO)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41072,41072,"['1', 'X', '3.9000']","['O', 'I-address', 'O']","[0, 4, 0]"
41073,41073,['3.90'],['B-total'],[7]
41074,41074,['SR'],['O'],[0]
41075,41075,"['TOTAL', 'SALES', 'INCLUSIVE', 'GST', '@6%']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41076,41076,['3.90'],['O'],[0]
41077,41077,['DISCOUNT'],['O'],[0]
41078,41078,"['NO.', '31G&33G,', 'JALAN', 'INDAH', 'X', ',U13/X']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
41079,41079,['0.00'],['O'],[0]
41080,41080,['TOTAL'],['O'],[0]
41081,41081,['3.90'],['O'],[0]
41082,41082,"['ROUND', 'ADJ']","['O', 'O']","[0, 0]"
41083,41083,['0.00'],['O'],[0]
41084,41084,"['FINAL', 'TOTAL']","['O', 'O']","[0, 0]"
41085,41085,['3.90'],['O'],[0]
41086,41086,['CASH'],['O'],[0]
41087,41087,['10.00'],['O'],[0]
41088,41088,['CHANGE'],['O'],[0]
41089,41089,"['40170', 'ALAM']","['I-address', 'I-address']","[4, 4]"
41090,41090,['6.10'],['O'],[0]
41091,41091,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
41092,41092,['AMOUNT(RM)'],['O'],[0]
41093,41093,['TAX(RM)'],['O'],[0]
41094,41094,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
41095,41095,['3.68'],['O'],[0]
41096,41096,['0.22'],['O'],[0]
41097,41097,"['INV', 'NO:']","['O', 'O']","[0, 0]"
41098,41098,"['DATE', ':']","['O', 'O']","[0, 0]"
41099,41099,['21/12/2017'],['B-date'],[5]
41100,41100,"['MOBILE', '/WHATSAPPS', ':', '+6012-918', '7937']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41101,41101,"['TOTAL', 'QTY:']","['O', 'O']","[0, 0]"
41102,41102,['1'],['O'],[0]
41103,41103,"['PRINT', 'TIME', ':']","['O', 'O', 'O']","[0, 0, 0]"
41104,41104,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE', '&', 'REFUNDABLE']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
41105,41105,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41106,41106,"['PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O']","[0, 0, 0]"
41107,41107,"['TERIMA', 'KASIH', 'SILA', 'DATANG', 'LAGI']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41108,41108,"['**', 'PLEASE', 'KEEP', 'THIS', 'RECEIPT', 'FOR', 'PROVE', 'OF']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
41109,41109,"['PURCHASE', 'DATE', 'FOR', 'I.T', 'PRODUCT', 'WARRANTY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41110,41110,"['PURPOSE', '**']","['O', 'O']","[0, 0]"
41111,41111,"['TEL:', '+603-3362', '4137']","['O', 'O', 'O']","[0, 0, 0]"
41112,41112,"['FOLLOW', 'US', 'IN', 'FACEBOOK', ':', 'SANYU.STATIONERY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41113,41113,['CS-SA-0131945'],['O'],[0]
41114,41114,"['THURSDAY,', '21', 'DECEMBER,', '2017', '2:13:48', 'PM']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41115,41115,"['GST', 'ID', 'NO:', '001531760640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41116,41116,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
41117,41117,"['OWNED', 'BY', ':']","['O', 'O', 'O']","[0, 0, 0]"
41118,41118,"['SANYU', 'SUPPLY', 'SDN', 'BHD', '(1135772-K)']","['I-company', 'O', 'O', 'O', 'O']","[2, 0, 0, 0, 0]"
41119,41119,"['SANYU', 'STATIONERY', 'SHOP']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
41120,41120,"['CASH', 'SALES', 'COUNTER']","['O', 'O', 'O']","[0, 0, 0]"
41121,41121,"['1.', '2020-0202']","['O', 'O']","[0, 0]"
41122,41122,"['CASCTUS', 'NUMBERING', 'STICKER']","['O', 'O', 'O']","[0, 0, 0]"
41123,41123,"['60P/CRD', '(G-0113-NUM)']","['O', 'O']","[0, 0]"
41124,41124,"['1', 'X', '2.3000']","['O', 'I-address', 'O']","[0, 4, 0]"
41125,41125,['2.30'],['B-total'],[7]
41126,41126,['SR'],['O'],[0]
41127,41127,"['TOTAL', 'SALES', 'INCLUSIVE', 'GST', '@6%']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41128,41128,['2.30'],['O'],[0]
41129,41129,['DISCOUNT'],['O'],[0]
41130,41130,"['NO.', '31G&33G,', 'JALAN', 'INDAH', 'X', ',U13/X']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
41131,41131,['0.00'],['O'],[0]
41132,41132,['TOTAL'],['O'],[0]
41133,41133,['2.30'],['O'],[0]
41134,41134,"['ROUND', 'ADJ']","['O', 'O']","[0, 0]"
41135,41135,['0.00'],['O'],[0]
41136,41136,"['FINAL', 'TOTAL']","['O', 'O']","[0, 0]"
41137,41137,['2.30'],['O'],[0]
41138,41138,['CASH'],['O'],[0]
41139,41139,['5.40'],['O'],[0]
41140,41140,['CHANGE'],['O'],[0]
41141,41141,"['40170', 'ALAM']","['I-address', 'I-address']","[4, 4]"
41142,41142,['3.10'],['O'],[0]
41143,41143,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
41144,41144,['AMOUNT(RM)'],['O'],[0]
41145,41145,['TAX(RM)'],['O'],[0]
41146,41146,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
41147,41147,['2.17'],['O'],[0]
41148,41148,['0.13'],['O'],[0]
41149,41149,"['INV', 'NO:']","['O', 'O']","[0, 0]"
41150,41150,"['DATE', ':']","['O', 'O']","[0, 0]"
41151,41151,['29/11/2017'],['B-date'],[5]
41152,41152,"['MOBILE', '/WHATSAPPS', ':', '+6012-918', '7937']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41153,41153,"['TOTAL', 'QTY:']","['O', 'O']","[0, 0]"
41154,41154,['1'],['O'],[0]
41155,41155,"['PRINT', 'TIME', ':']","['O', 'O', 'O']","[0, 0, 0]"
41156,41156,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE', '&', 'REFUNDABLE']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
41157,41157,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41158,41158,"['PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O']","[0, 0, 0]"
41159,41159,"['TERIMA', 'KASIH', 'SILA', 'DATANG', 'LAGI']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41160,41160,"['**', 'PLEASE', 'KEEP', 'THIS', 'RECEIPT', 'FOR', 'PROVE', 'OF']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
41161,41161,"['PURCHASE', 'DATE', 'FOR', 'I.T', 'PRODUCT', 'WARRANTY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41162,41162,"['PURPOSE', '**']","['O', 'O']","[0, 0]"
41163,41163,"['TEL:', '+603-3362', '4137']","['O', 'O', 'O']","[0, 0, 0]"
41164,41164,"['FOLLOW', 'US', 'IN', 'FACEBOOK', ':', 'SANYU.STATIONERY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41165,41165,['CS-SA-0127451'],['O'],[0]
41166,41166,"['WEDNESDAY,', '29', 'NOVEMBER,', '2017', '4:21:39']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41167,41167,"['GST', 'ID', 'NO:', '001531760640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41168,41168,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
41169,41169,"['OWNED', 'BY', ':']","['O', 'O', 'O']","[0, 0, 0]"
41170,41170,"['SANYU', 'SUPPLY', 'SDN', 'BHD', '(1135772-K)']","['I-company', 'O', 'O', 'O', 'O']","[2, 0, 0, 0, 0]"
41171,41171,"['SANYU', 'STATIONERY', 'SHOP']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
41172,41172,"['CASH', 'SALES', 'COUNTER']","['O', 'O', 'O']","[0, 0, 0]"
41173,41173,"['1.', '2012-0029']","['O', 'O']","[0, 0]"
41174,41174,"['RESTAURANT', 'ORDER', 'CHIT', 'NCR']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41175,41175,"['3.5""X6""']",['O'],[0]
41176,41176,"['3', 'X', '2.9000']","['O', 'I-address', 'O']","[0, 4, 0]"
41177,41177,['8.70'],['B-total'],[7]
41178,41178,['SR'],['O'],[0]
41179,41179,"['TOTAL', 'SALES', 'INCLUSIVE', 'GST', '@6%']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41180,41180,['8.70'],['O'],[0]
41181,41181,['DISCOUNT'],['O'],[0]
41182,41182,"['NO.', '31G&33G,', 'JALAN', 'INDAH', 'X', ',U13/X']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
41183,41183,['0.00'],['O'],[0]
41184,41184,['TOTAL'],['O'],[0]
41185,41185,['8.70'],['O'],[0]
41186,41186,"['ROUND', 'ADJ']","['O', 'O']","[0, 0]"
41187,41187,['0.00'],['O'],[0]
41188,41188,"['FINAL', 'TOTAL']","['O', 'O']","[0, 0]"
41189,41189,['8.70'],['O'],[0]
41190,41190,['CASH'],['O'],[0]
41191,41191,['10.00'],['O'],[0]
41192,41192,['CHANGE'],['O'],[0]
41193,41193,"['40170', 'ALAM']","['I-address', 'I-address']","[4, 4]"
41194,41194,['1.30'],['O'],[0]
41195,41195,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
41196,41196,['AMOUNT(RM)'],['O'],[0]
41197,41197,['TAX(RM)'],['O'],[0]
41198,41198,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
41199,41199,['8.21'],['O'],[0]
41200,41200,['0.49'],['O'],[0]
41201,41201,"['INV', 'NO:']","['O', 'O']","[0, 0]"
41202,41202,"['DATE', ':']","['O', 'O']","[0, 0]"
41203,41203,['02/12/2017'],['B-date'],[5]
41204,41204,"['MOBILE', '/WHATSAPPS', ':', '+6012-918', '7937']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41205,41205,"['TOTAL', 'QTY:']","['O', 'O']","[0, 0]"
41206,41206,['3'],['O'],[0]
41207,41207,"['PRINT', 'TIME', ':']","['O', 'O', 'O']","[0, 0, 0]"
41208,41208,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE', '&', 'REFUNDABLE']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
41209,41209,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41210,41210,"['PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O']","[0, 0, 0]"
41211,41211,"['TERIMA', 'KASIH', 'SILA', 'DATANG', 'LAGI']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41212,41212,"['**', 'PLEASE', 'KEEP', 'THIS', 'RECEIPT', 'FOR', 'PROVE', 'OF']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
41213,41213,"['PURCHASE', 'DATE', 'FOR', 'I.T', 'PRODUCT', 'WARRANTY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41214,41214,"['PURPOSE', '**']","['O', 'O']","[0, 0]"
41215,41215,"['TEL:', '+603-3362', '4137']","['O', 'O', 'O']","[0, 0, 0]"
41216,41216,"['FOLLOW', 'US', 'IN', 'FACEBOOK', ':', 'SANYU.STATIONERY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41217,41217,['CS-SA-0128032'],['O'],[0]
41218,41218,"['SATURDAY,', '2', 'DECEMBER,', '2017', '7:07:39', 'PM']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41219,41219,"['GST', 'ID', 'NO:', '001531760640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41220,41220,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
41221,41221,"['OWNED', 'BY', ':']","['O', 'O', 'O']","[0, 0, 0]"
41222,41222,"['SANYU', 'SUPPLY', 'SDN', 'BHD', '(1135772-K)']","['I-company', 'O', 'O', 'O', 'O']","[2, 0, 0, 0, 0]"
41223,41223,"['SANYU', 'STATIONERY', 'SHOP']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
41224,41224,"['CASH', 'SALES', 'COUNTER']","['O', 'O', 'O']","[0, 0, 0]"
41225,41225,"['1.', '5000-0003']","['O', 'O']","[0, 0]"
41226,41226,"['PHOTOCOPY', 'NRIC', '-', 'A4', 'SIZE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41227,41227,"['DOUBLE', 'SIDE']","['O', 'O']","[0, 0]"
41228,41228,"['1', 'X', '0.3000']","['O', 'I-address', 'O']","[0, 4, 0]"
41229,41229,['0.30'],['O'],[0]
41230,41230,['SR'],['O'],[0]
41231,41231,"['2.', '5000-0001']","['O', 'O']","[0, 0]"
41232,41232,"['PHOTOCOPY', 'SERVICES', '-', 'A4']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41233,41233,['SIZE'],['O'],[0]
41234,41234,"['NO.', '31G&33G,', 'JALAN', 'INDAH', 'X', ',U13/X']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
41235,41235,"['101', 'X', '0.0850']","['O', 'I-address', 'O']","[0, 4, 0]"
41236,41236,['8.59'],['O'],[0]
41237,41237,['SR'],['O'],[0]
41238,41238,"['3.', '9100-0007']","['O', 'O']","[0, 0]"
41239,41239,"['CUTTING', 'CHARGES']","['O', 'O']","[0, 0]"
41240,41240,"['1', 'X', '2.0000']","['O', 'I-address', 'O']","[0, 4, 0]"
41241,41241,['2.00'],['O'],[0]
41242,41242,['SR'],['O'],[0]
41243,41243,"['TOTAL', 'SALES', 'INCLUSIVE', 'GST', '@6%']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41244,41244,['10.89'],['O'],[0]
41245,41245,"['40170', 'ALAM']","['I-address', 'I-address']","[4, 4]"
41246,41246,['DISCOUNT'],['O'],[0]
41247,41247,['0.00'],['O'],[0]
41248,41248,['TOTAL'],['O'],[0]
41249,41249,['10.89'],['O'],[0]
41250,41250,"['ROUND', 'ADJ']","['O', 'O']","[0, 0]"
41251,41251,['0.01'],['O'],[0]
41252,41252,"['FINAL', 'TOTAL']","['O', 'O']","[0, 0]"
41253,41253,['10.90'],['B-total'],[7]
41254,41254,['CASH'],['O'],[0]
41255,41255,['20.00'],['O'],[0]
41256,41256,"['MOBILE', '/WHATSAPPS', ':', '+6012-918', '7937']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41257,41257,['CHANGE'],['O'],[0]
41258,41258,['9.10'],['O'],[0]
41259,41259,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
41260,41260,['AMOUNT(RM)'],['O'],[0]
41261,41261,['TAX(RM)'],['O'],[0]
41262,41262,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
41263,41263,['10.27'],['O'],[0]
41264,41264,['0.62'],['O'],[0]
41265,41265,"['INV', 'NO:', 'CS-SA-0126340']","['O', 'O', 'O']","[0, 0, 0]"
41266,41266,"['DATE', ':', '23/11/2017']","['O', 'O', 'B-date']","[0, 0, 5]"
41267,41267,"['TEL:', '+603-3362', '4137']","['O', 'O', 'O']","[0, 0, 0]"
41268,41268,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE', '&', 'REFUNDABLE']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
41269,41269,"['THANK', 'YOU', 'FOR', 'YOUR', 'PATRONAGE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41270,41270,"['PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O']","[0, 0, 0]"
41271,41271,"['TERIMA', 'KASIH', 'SILA', 'DATANG', 'LAGI']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41272,41272,"['**', 'PLEASE', 'KEEP', 'THIS', 'RECEIPT', 'FOR', 'PROVE', 'OF']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
41273,41273,"['PURCHASE', 'DATE', 'FOR', 'I.T', 'PRODUCT', 'WARRANTY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41274,41274,"['PURPOSE', '**']","['O', 'O']","[0, 0]"
41275,41275,"['FOLLOW', 'US', 'IN', 'FACEBOOK', ':', 'SANYU.STATIONERY']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
41276,41276,"['GST', 'ID', 'NO:', '001531760640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41277,41277,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
41278,41278,"['OWNED', 'BY', ':']","['O', 'O', 'O']","[0, 0, 0]"
41279,41279,"['SANYU', 'SUPPLY', 'SDN', 'BHD', '(1135772-K)']","['I-company', 'O', 'O', 'O', 'O']","[2, 0, 0, 0, 0]"
41280,41280,"['SANYU', 'STATIONERY', 'SHOP']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
41281,41281,"['CASH', 'SALES', 'COUNTER']","['O', 'O', 'O']","[0, 0, 0]"
41282,41282,"['1.', '2012-0021']","['O', 'O']","[0, 0]"
41283,41283,"['SB-5882', 'CAMIS', 'NCR', 'BILL', 'BOOK']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41284,41284,"['5""X8""', '(BB-5882)']","['O', 'O']","[0, 0]"
41285,41285,"['1', 'X', '3.5000']","['O', 'I-address', 'O']","[0, 4, 0]"
41286,41286,['3.50'],['O'],[0]
41287,41287,['SR'],['O'],[0]
41288,41288,"['2.', '2012-0029']","['O', 'O']","[0, 0]"
41289,41289,"['RESTAURANT', 'ORDER', 'CHIT', 'NCR']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
41290,41290,"['3.5""X6""']",['O'],[0]
41291,41291,"['NO.', '31G&33G,', 'JALAN', 'INDAH', 'X', ',U13/X']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
41292,41292,"['2', 'X', '2.9000']","['O', 'I-address', 'O']","[0, 4, 0]"
41293,41293,['5.80'],['O'],[0]
41294,41294,['SR'],['O'],[0]
41295,41295,"['TOTAL', 'SALES', 'INCLUSIVE', 'GST', '@6%']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41296,41296,['9.30'],['B-total'],[7]
41297,41297,['DISCOUNT'],['O'],[0]
41298,41298,['0.00'],['O'],[0]
41299,41299,['TOTAL'],['O'],[0]
41300,41300,['9.30'],['O'],[0]
41301,41301,"['ROUND', 'ADJ']","['O', 'O']","[0, 0]"
41302,41302,"['40170', 'ALAM']","['I-address', 'I-address']","[4, 4]"
41303,41303,['0.00'],['O'],[0]
41304,41304,"['FINAL', 'TOTAL']","['O', 'O']","[0, 0]"
41305,41305,['9.30'],['O'],[0]
41306,41306,['CASH'],['O'],[0]
41307,41307,['10.00'],['O'],[0]
41308,41308,['CHANGE'],['O'],[0]
41309,41309,['0.70'],['O'],[0]
41310,41310,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
41311,41311,['AMOUNT(RM)'],['O'],[0]
41312,41312,['TAX(RM)'],['O'],[0]
41313,41313,"['MOBILE', '/WHATSAPPS', ':', '+6012-918', '7937']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
41314,41314,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
41315,41315,['8.77'],['O'],[0]
41316,41316,['0.53'],['O'],[0]
41317,41317,"['INV', 'NO:', 'CS-SA-0126902']","['O', 'O', 'O']","[0, 0, 0]"
